Date,Copper_US_Tonne,Cobalt_US_Tonne,Oil_US_barrel,Maize_K_50Kg
3-Nov-2004,2973.97302,32738.31,38.09,56.2275
4-Nov-2004,3024.972558,32738.31,38.19,56.2275
5-Nov-2004,3030.472508,32738.31,37.05,56.2275
8-Nov-2004,3030.472508,32738.31,36.64,56.2275
9-Nov-2004,3058.972249,32738.31,36.81,56.2275
10-Nov-2004,3084.472018,32738.31,35.51,56.2275
11-Nov-2004,3075.972095,32738.31,35.45,56.2275
12-Nov-2004,3124.97165,32738.31,35.41,56.2275
15-Nov-2004,3114.971741,32738.31,34.25,56.2275
16-Nov-2004,3114.971741,32738.31,34.47,56.2275
17-Nov-2004,3120.971687,32738.31,33,56.2275
18-Nov-2004,3183.971115,32738.31,34.49,56.2275
19-Nov-2004,3164.971288,32738.31,33.93,56.2275
22-Nov-2004,3145.97146,32738.31,34.96,56.2275
23-Nov-2004,3209.970879,32738.31,34.75,56.2275
24-Nov-2004,3252.970489,32738.31,35.08,56.2275
25-Nov-2004,3269.970335,32738.31,36.34,56.2275
26-Nov-2004,3204.470929,32738.31,36.07,56.2275
29-Nov-2004,3274.97029,32738.31,36.53,56.2275
30-Nov-2004,3261.970408,32738.31,36.51,56.2275
1-Dec-2004,3246.470548,33333.552,36.18,56.2275
2-Dec-2004,3216.970816,33333.552,33.17,56.2275
3-Dec-2004,3134.471564,33333.552,33.19,56.2275
6-Dec-2004,3092,33333.552,33.9,56.2275
7-Dec-2004,3137,33333.552,34.02,56.2275
8-Dec-2004,2991.5,33333.552,33.84,56.2275
9-Dec-2004,2975,33333.552,34.07,56.2275
10-Dec-2004,3020,33333.552,33.27,56.2275
13-Dec-2004,3072,33333.552,33,56.2275
14-Dec-2004,3110,33333.552,34.67,56.2275
15-Dec-2004,3124,33333.552,34.79,56.2275
16-Dec-2004,3156,33333.552,35.14,56.2275
17-Dec-2004,3130,33333.552,35.44,56.2275
20-Dec-2004,3157.971351,33333.552,36.66,56.2275
21-Dec-2004,3196.00862,33333.552,36.29,56.2275
22-Dec-2004,3240.54154,33333.552,36.27,56.2275
23-Dec-2004,3151.91662,33333.552,34.95,56.2275
24-Dec-2004,3179.0332,33333.552,34.63,56.2275
27-Dec-2004,3179.0332,33333.552,34.72,56.2275
28-Dec-2004,3179.0332,33333.552,34.79,56.2275
29-Dec-2004,3229.95946,33333.552,33.93,56.2275
30-Dec-2004,3214.08634,33333.552,34.21,56.2275
31-Dec-2004,3279.56296,33333.552,35.15,56.2275
3-Jan-2005,3279.56296,35890.888,35.8,56.2275
4-Jan-2005,3133.5,35890.888,34.62,56.2275
5-Jan-2005,3072,35890.888,35.17,56.2275
6-Jan-2005,3095,35890.888,34.53,56.2275
7-Jan-2005,3128.5,35890.888,37,56.2275
10-Jan-2005,3129,35890.888,37.11,56.2275
11-Jan-2005,3156.97136,35890.888,36.56,56.2275
12-Jan-2005,3146.471455,35890.888,37.36,56.2275
13-Jan-2005,3164.971288,35890.888,37.39,56.2275
14-Jan-2005,3115.971732,35890.888,38.66,56.2275
17-Jan-2005,3183.971115,35890.888,39.06,56.2275
18-Jan-2005,3111.971768,35890.888,39.86,56.2275
19-Jan-2005,3160.971324,35890.888,39.57,56.2275
20-Jan-2005,3151.971406,35890.888,38.35,56.2275
21-Jan-2005,3208.970888,35890.888,39.14,56.2275
24-Jan-2005,3225.970734,35890.888,40.31,56.2275
25-Jan-2005,3199.97097,35890.888,39.83,56.2275
26-Jan-2005,3244.970562,35890.888,40.66,56.2275
27-Jan-2005,3228,35890.888,41.02,56.2275
28-Jan-2005,3265,35890.888,39.7,56.2275
31-Jan-2005,3275,35890.888,38.47,56.2275
1-Feb-2005,3243,36177.486,39.01,56.2275
2-Feb-2005,3226,36177.486,38.43,56.2275
3-Feb-2005,3170,36177.486,37.78,56.2275
4-Feb-2005,3174,36177.486,38.36,56.2275
7-Feb-2005,3163,36177.486,38.09,56.2275
8-Feb-2005,3147,36177.486,37.43,56.2275
9-Feb-2005,3145,36177.486,37.55,56.2275
10-Feb-2005,3168.5,36177.486,38.26,56.2275
11-Feb-2005,3210,36177.486,39.07,56.2275
14-Feb-2005,3223.970752,36177.486,39.17,56.2275
15-Feb-2005,3251.970498,36177.486,39.2,56.2275
16-Feb-2005,3259.970426,36177.486,39.34,56.2275
17-Feb-2005,3240.970598,36177.486,40.12,56.2275
18-Feb-2005,3338.969709,36177.486,39.96,56.2275
21-Feb-2005,3320.969872,36177.486,40.71,56.2275
22-Feb-2005,3366.969455,36177.486,41.15,56.2275
23-Feb-2005,3322.969854,36177.486,41.85,56.2275
24-Feb-2005,3342.969673,36177.486,42.23,56.2275
25-Feb-2005,3351.969591,36177.486,41.83,56.2275
28-Feb-2005,3404.96911,36177.486,42.6,56.2275
1-Mar-2005,3355.969555,31261.228,42.35,56.2275
2-Mar-2005,3286.970181,31261.228,42.74,56.2275
3-Mar-2005,3328.9698,31261.228,43.11,56.2275
4-Mar-2005,3361.9695,31261.228,43.72,56.2275
7-Mar-2005,3366.46946,31261.228,43.49,56.2275
8-Mar-2005,3407.969083,31261.228,43.93,56.2275
9-Mar-2005,3379.969337,31261.228,45.05,56.2275
10-Mar-2005,3373.969392,31261.228,45.31,56.2275
11-Mar-2005,3364.969473,31261.228,44.65,56.2275
14-Mar-2005,3365,31261.228,45.71,56.2275
15-Mar-2005,3355,31261.228,46.23,56.2275
16-Mar-2005,3413,31261.228,46.06,56.2275
17-Mar-2005,3424.5,31261.228,47.28,56.2275
18-Mar-2005,3388.5,31261.228,47.22,56.2275
21-Mar-2005,3413,31261.228,47.73,56.2275
22-Mar-2005,3410.969056,31261.228,47.52,56.2275
23-Mar-2005,3406.969092,31261.228,46.89,56.2275
24-Mar-2005,3384.969292,31261.228,46.64,56.2275
25-Mar-2005,3385.969292,31262.228,46.64,56.2275
28-Mar-2005,3386.969292,31263.228,46.64,56.2275
29-Mar-2005,3379.969337,31261.228,45.77,56.2275
30-Mar-2005,3393.96921,31261.228,45.33,56.2275
31-Mar-2005,3407.969083,31261.228,46.23,56.2275
1-Apr-2005,3408.969074,33399.69,47.72,56.2275
4-Apr-2005,3384.969292,33399.69,49.55,56.2275
5-Apr-2005,3357.969537,33399.69,49.22,56.2275
6-Apr-2005,3394.969201,33399.69,48.89,56.2275
7-Apr-2005,3434.968838,33399.69,49.32,56.2275
8-Apr-2005,3434.968838,33399.69,47.44,56.2275
11-Apr-2005,3473.468489,33399.69,46.5,56.2275
12-Apr-2005,3496.968276,33399.69,47.72,56.2275
13-Apr-2005,3405.969101,33399.69,45.73,56.2275
14-Apr-2005,3304.970018,33399.69,44.8,56.2275
15-Apr-2005,3329.969791,33399.69,45.08,56.2275
18-Apr-2005,3354.969564,33399.69,44.44,56.2275
19-Apr-2005,3394.969201,33399.69,44.83,56.2275
20-Apr-2005,3465.968557,33399.69,45.97,56.2275
21-Apr-2005,3384.969292,33399.69,46.08,56.2275
22-Apr-2005,3414.96902,33399.69,47.33,56.2275
25-Apr-2005,3365.5,33399.69,47.84,56.2275
26-Apr-2005,3413,33399.69,46.98,56.2275
27-Apr-2005,3375.5,33399.69,46.63,56.2275
28-Apr-2005,3337,33399.69,45.32,56.2275
29-Apr-2005,3348,33399.69,45.64,56.2275
2-May-2005,3348,33399.69,44,56.2275
3-May-2005,3315,33399.69,45.09,56.2275
4-May-2005,3295,33399.69,44.81,56.2275
5-May-2005,3294,33399.69,45.58,56.2275
6-May-2005,3369.969428,33399.69,45.71,56.2275
9-May-2005,3355.469559,33399.69,45,56.2275
10-May-2005,3340.969691,33399.69,45.5,56.2275
11-May-2005,3331.969773,33399.69,45.05,56.2275
12-May-2005,3284.970199,33399.69,44.56,56.2275
13-May-2005,3191.971043,33399.69,44.43,56.2275
16-May-2005,3164.971288,33399.69,44.01,56.2275
17-May-2005,3112.971759,33399.69,44.27,56.2275
18-May-2005,3168.971251,33399.69,44.57,56.2275
19-May-2005,3186.471093,33399.69,43.75,56.2275
20-May-2005,3194.971015,33399.69,44.07,56.2275
23-May-2005,3164.971288,33399.69,44.77,56.2275
24-May-2005,3248.970526,33399.69,45.75,56.2275
25-May-2005,3248.970526,33399.69,45.75,56.2275
26-May-2005,3233.970662,33399.69,45.88,56.2275
27-May-2005,3263.970389,33399.69,46.1,56.2275
30-May-2005,3263.970389,33399.69,46.1,56.2275
31-May-2005,3213.970843,33399.69,46.55,56.2275
1-Jun-2005,3201.970952,33399.69,47.55,56.2275
2-Jun-2005,3306.969999,33399.69,46.96,56.2275
3-Jun-2005,3479.96843,33399.69,49.05,56.2275
6-Jun-2005,3499.968248,33399.69,47.7,56.2275
7-Jun-2005,3529.967976,33399.69,47.71,56.2275
8-Jun-2005,3441.968775,33399.69,47.19,56.2275
9-Jun-2005,3438.968802,33399.69,49.48,56.2275
10-Jun-2005,3507.968176,33399.69,49.5,56.2275
13-Jun-2005,3504.468208,33399.69,49.92,56.2275
14-Jun-2005,3515.968103,33399.69,49.05,56.2275
15-Jun-2005,3512.968131,33399.69,50.52,56.2275
16-Jun-2005,3563.967668,33399.69,51.11,56.2275
17-Jun-2005,3669.966706,33399.69,52.74,56.2275
20-Jun-2005,3637,33399.69,52.51,56.2275
21-Jun-2005,3615,33399.69,52.3,56.2275
22-Jun-2005,3562,33399.69,51.41,56.2275
23-Jun-2005,3505,33399.69,53.24,56.2275
24-Jun-2005,3670,33399.69,52.95,56.2275
27-Jun-2005,3625,33399.69,53.59,56.2275
28-Jun-2005,3578.5,33399.69,52.09,56.2275
29-Jun-2005,3564.5,33399.69,51.5,56.2275
30-Jun-2005,3597,33399.69,51.27,56.2275
1-Jul-2005,3510.468153,33399.69,52.87,56.2275
4-Jul-2005,3510.38458,33399.69,52.87,56.2275
5-Jul-2005,3510.38458,33399.69,52.87,56.2275
6-Jul-2005,3526.968004,33399.69,55.33,56.2275
7-Jul-2005,3509.968158,33399.69,53.66,56.2275
8-Jul-2005,3581.967505,33399.69,53.54,56.2275
11-Jul-2005,3623.467128,33399.69,52.89,56.2275
12-Jul-2005,3609.967251,33399.69,54.52,56.2275
13-Jul-2005,3601.967323,33399.69,52.8,56.2275
14-Jul-2005,3595.467382,33399.69,52.35,56.2275
15-Jul-2005,3564.967659,33399.69,52.43,56.2275
18-Jul-2005,3650,33399.69,51.43,56.2275
19-Jul-2005,3608,33399.69,51.77,56.2275
20-Jul-2005,3652.5,33399.69,50.7,56.2275
21-Jul-2005,3692,33399.69,51.21,56.2275
22-Jul-2005,3656,33399.69,52.5,56.2275
25-Jul-2005,3715,33399.69,51.91,56.2275
26-Jul-2005,3700,33399.69,52.58,56.2275
27-Jul-2005,3707,33399.69,52.54,56.2275
28-Jul-2005,3720.5,33399.69,53.88,56.2275
29-Jul-2005,3775,33399.69,54.49,56.2275
1-Aug-2005,3757.5,33399.69,54.47,56.2275
2-Aug-2005,3801,33399.69,55.28,56.2275
3-Aug-2005,3780.5,33399.69,53.89,56.2275
4-Aug-2005,3781.5,33399.69,55.05,56.2275
5-Aug-2005,3825,33399.69,55.96,56.2275
8-Aug-2005,3761,33399.69,56.71,56.2275
9-Aug-2005,3698,33399.69,55.68,56.2275
10-Aug-2005,3724,33399.69,57.46,56.2275
11-Aug-2005,3692,33399.69,58.59,56.2275
12-Aug-2005,3770,33399.69,59.85,56.2275
15-Aug-2005,3795,33399.69,58.07,56.2275
16-Aug-2005,3810,33399.69,58.75,56.2275
17-Aug-2005,3811,33399.69,55.75,56.2275
18-Aug-2005,3783,33399.69,56.6,56.2275
19-Aug-2005,3789,33399.69,57.74,56.2275
22-Aug-2005,3815,33399.69,57.37,56.2275
23-Aug-2005,3840,33399.69,58.01,56.2275
24-Aug-2005,3836,33399.69,59.6,56.2275
25-Aug-2005,3802.5,33399.69,59.4,56.2275
26-Aug-2005,3854,33399.69,58.17,56.2275
29-Aug-2005,3854,33399.69,58.82,56.2275
30-Aug-2005,3910,33399.69,60.89,56.2275
31-Aug-2005,3915,33399.69,58.86,56.2275
1-Sep-2005,3835,33399.69,60.64,56.2275
2-Sep-2005,3952,33399.69,57.98,56.2275
5-Sep-2005,3893.5,33399.69,57.98,56.2275
6-Sep-2005,3903,33399.69,57.3,56.2275
7-Sep-2005,3852,33399.69,56.91,56.2275
8-Sep-2005,3825,33399.69,56.89,56.2275
9-Sep-2005,3728,33399.69,57.72,56.2275
12-Sep-2005,3775,33399.69,55.24,56.2275
13-Sep-2005,3782,33399.69,55.35,56.2275
14-Sep-2005,3765,33399.69,57.38,56.2275
15-Sep-2005,3718,33399.69,57.01,56.2275
16-Sep-2005,3725,33399.69,55.9,56.2275
19-Sep-2005,3675,33399.69,60.03,56.2275
20-Sep-2005,3850,33399.69,59.29,56.2275
21-Sep-2005,3865,33399.69,59.36,56.2275
22-Sep-2005,3957,33399.69,58.71,56.2275
23-Sep-2005,3978,33399.69,56.69,56.2275
26-Sep-2005,3960,33399.69,58.45,56.2275
27-Sep-2005,3954,33399.69,57.47,56.2275
28-Sep-2005,3976,33399.69,58.29,56.2275
29-Sep-2005,3955,33399.69,57.9,56.2275
30-Sep-2005,3949,33399.69,57.83,56.2275
3-Oct-2005,3905,33399.69,57.65,56.2275
4-Oct-2005,3961,33399.69,56.3,56.2275
5-Oct-2005,3992,33399.69,54.82,56.2275
6-Oct-2005,4039,33399.69,54.3,56.2275
7-Oct-2005,4074,33399.69,53.58,56.2275
10-Oct-2005,4132,33399.69,54.47,56.2275
11-Oct-2005,4091,33399.69,56.36,56.2275
12-Oct-2005,4111,33399.69,56.11,56.2275
13-Oct-2005,4064,33399.69,55.08,56.2275
14-Oct-2005,3960,33399.69,54.07,56.2275
17-Oct-2005,4049,33399.69,55.05,56.2275
18-Oct-2005,4130,33399.69,53.67,56.2275
19-Oct-2005,4132,33399.69,53.35,56.2275
20-Oct-2005,4180,33399.69,52.4,56.2275
21-Oct-2005,4032,33399.69,52.02,56.2275
24-Oct-2005,4016,33399.69,52.02,56.2275
25-Oct-2005,4079,33399.69,55.32,56.2275
26-Oct-2005,4142.5,33399.69,53.94,56.2275
27-Oct-2005,4088,33399.69,54.24,56.2275
28-Oct-2005,3986,33399.69,54.56,56.2275
31-Oct-2005,4091,33399.69,52.83,56.2275
1-Nov-2005,4063,33399.69,52.83,56.2275
2-Nov-2005,4092,33399.69,53.04,56.2275
3-Nov-2005,4150,33399.69,54.92,56.2275
4-Nov-2005,4166,33399.69,53.42,56.2275
7-Nov-2005,4150,33399.69,52.34,56.2275
8-Nov-2005,4110,33399.69,52.4,56.2275
9-Nov-2005,4154,33399.69,51.68,56.2275
10-Nov-2005,4178.5,33399.69,51.16,56.2275
11-Nov-2005,4272,33399.69,50.07,56.2275
14-Nov-2005,4292,33399.69,50.15,56.2275
15-Nov-2005,4320,33399.69,49.41,56.2275
16-Nov-2005,4309.5,33399.69,51.62,56.2275
17-Nov-2005,4374,33399.69,50.83,56.2275
18-Nov-2005,4420.5,33399.69,50.77,56.2275
21-Nov-2005,4381,33399.69,51.36,56.2275
22-Nov-2005,4358,33399.69,52.65,56.2275
23-Nov-2005,4245,33399.69,52.27,56.2275
24-Nov-2005,4354.5,33399.69,52.27,56.2275
25-Nov-2005,4371,33399.69,52.27,56.2275
28-Nov-2005,4380,33399.69,50.74,56.2275
29-Nov-2005,4380,33399.69,50.14,56.2275
30-Nov-2005,4404.5,33399.69,52.02,56.2275
1-Dec-2005,4465,33399.69,52.71,56.2275
2-Dec-2005,4555,33399.69,53.68,56.2275
5-Dec-2005,4565,33399.69,53.25,56.2275
6-Dec-2005,4521.5,33399.69,53.54,56.2275
7-Dec-2005,4587,33399.69,53.51,56.2275
8-Dec-2005,4597,33399.69,56.4,56.2275
9-Dec-2005,4612,33399.69,53.98,56.2275
12-Dec-2005,4610,33399.69,56.02,56.2275
13-Dec-2005,4585,33399.69,55.89,56.2275
14-Dec-2005,4581.5,33399.69,55.76,56.2275
15-Dec-2005,4481,33399.69,55.15,56.2275
16-Dec-2005,4615,33399.69,52.99,56.2275
19-Dec-2005,4625.47126,33399.69,52.17,56.2275
20-Dec-2005,4585.568,33399.69,52.25,56.2275
21-Dec-2005,4576.08822,33399.69,53.44,56.2275
22-Dec-2005,4556.02636,33399.69,52.63,56.2275
23-Dec-2005,4595.04778,33399.69,52.19,56.2275
26-Dec-2005,4595.04778,33399.69,52.19,56.2275
27-Dec-2005,4595.04778,33399.69,51.98,56.2275
28-Dec-2005,4595.04778,33399.69,53.79,56.2275
29-Dec-2005,4595.04778,33399.69,54.09,56.2275
30-Dec-2005,4584.02478,33399.69,55.25,56.2275
2-Jan-2006,4584.02478,23919.91,55.25,56.2275
3-Jan-2006,4537,23919.91,56.4,56.2275
4-Jan-2006,4629,23919.91,56.98,56.2275
5-Jan-2006,4652,23919.91,56.42,56.2275
6-Jan-2006,3243,23919.91,57.74,56.2275
9-Jan-2006,3243,23919.91,56.2,56.2275
10-Jan-2006,4710.5,23919.91,56.48,56.2275
11-Jan-2006,4695,23919.91,57.95,56.2275
12-Jan-2006,4651,23919.91,57.79,56.2275
13-Jan-2006,4685.5,23919.91,57.65,56.2275
16-Jan-2006,4754,23919.91,57.65,56.2275
17-Jan-2006,4692.5,23919.91,60.58,56.2275
18-Jan-2006,4700,23919.91,59.25,56.2275
19-Jan-2006,4762,23919.91,60.62,56.2275
20-Jan-2006,4706.5,23919.91,61.23,56.2275
23-Jan-2006,4715,23919.91,60.66,56.2275
24-Jan-2006,4710,23919.91,60.19,56.2275
25-Jan-2006,4848,23919.91,59.09,56.2275
26-Jan-2006,4860,23919.91,60.42,56.2275
27-Jan-2006,4943,23919.91,61.43,56.2275
30-Jan-2006,4948.5,23919.91,61.28,56.2275
31-Jan-2006,4919.5,23919.91,60.76,56.2275
1-Feb-2006,4949,24118.324,60.58,56.2275
2-Feb-2006,5007.5,24118.324,57.93,56.2275
3-Feb-2006,5100,24118.324,59.75,56.2275
6-Feb-2006,5081,24118.324,58.55,56.2275
7-Feb-2006,5145.5,24118.324,57.16,56.2275
8-Feb-2006,5025,24118.324,57.43,56.2275
9-Feb-2006,5092,24118.324,57.32,56.2275
10-Feb-2006,5092,24118.324,57.92,56.2275
13-Feb-2006,4958,24118.324,57.17,56.2275
14-Feb-2006,5009,24118.324,56.05,56.2275
15-Feb-2006,4954,24118.324,54.86,56.2275
16-Feb-2006,4804,24118.324,56.14,56.2275
17-Feb-2006,4960,24118.324,56.45,56.2275
20-Feb-2006,4930,24118.324,56.45,56.2275
21-Feb-2006,4983,24118.324,57.71,56.2275
22-Feb-2006,5019,24118.324,56.65,56.2275
23-Feb-2006,4967,24118.324,57.73,56.2275
24-Feb-2006,4978,24118.324,59,56.2275
27-Feb-2006,4978.754833,24118.324,57.34,56.2275
28-Feb-2006,4835.456133,24118.324,59.02,56.2275
1-Mar-2006,4838.956101,25154.486,57.79,56.2275
2-Mar-2006,4846.956029,25154.486,59.43,56.2275
3-Mar-2006,5031.95435,25154.486,60.64,56.2275
6-Mar-2006,5050.954178,25154.486,57.06,56.2275
7-Mar-2006,5050.954178,25154.486,56.24,56.2275
8-Mar-2006,4887.955657,25154.486,56.93,56.2275
9-Mar-2006,4800.956446,25154.486,56.4,56.2275
10-Mar-2006,4909.955457,25154.486,57.62,56.2275
13-Mar-2006,4946.5,25154.486,58.73,56.2275
14-Mar-2006,4946,25154.486,60.11,56.2275
15-Mar-2006,5010,25154.486,59.09,56.2275
16-Mar-2006,4988,25154.486,60.05,56.2275
17-Mar-2006,5107,25154.486,59.36,56.2275
20-Mar-2006,5175.5,25154.486,57.32,56.2275
21-Mar-2006,5258,25154.486,57.99,56.2275
22-Mar-2006,5145.5,25154.486,57.92,56.2275
23-Mar-2006,5220,25154.486,59.02,56.2275
24-Mar-2006,5261,25154.486,59.29,56.2275
27-Mar-2006,5291,25154.486,59.19,56.2275
28-Mar-2006,5340,25154.486,60.88,56.2275
29-Mar-2006,5339.5,25154.486,60.77,56.2275
30-Mar-2006,5415.5,25154.486,61.9,56.2275
31-Mar-2006,5527.5,25154.486,61.7,56.2275
3-Apr-2006,5561,25683.59,60.96,56.2275
4-Apr-2006,5617,25683.59,60.65,56.2275
5-Apr-2006,5715,25683.59,61.91,56.2275
6-Apr-2006,5780,25683.59,61.95,56.2275
7-Apr-2006,5830,25683.59,61.51,56.2275
10-Apr-2006,5921,25683.59,63.08,56.2275
11-Apr-2006,5961,25683.59,63.34,56.2275
12-Apr-2006,6080,25683.59,62.99,56.2275
13-Apr-2006,6210,25683.59,64.84,56.2275
14-Apr-2006,6210,25683.59,64.84,56.2275
17-Apr-2006,6210,25683.59,65.48,56.2275
18-Apr-2006,6635,25683.59,66.06,56.2275
19-Apr-2006,6560,25683.59,67.82,56.2275
20-Apr-2006,6475,25683.59,66.56,56.2275
21-Apr-2006,6707,25683.59,68.87,56.2275
24-Apr-2006,6866,25683.59,66.96,56.2275
25-Apr-2006,7147,25683.59,67.59,56.2275
26-Apr-2006,7400,25683.59,66.56,56.2275
27-Apr-2006,7285,25683.59,65.93,56.2275
28-Apr-2006,7230,25683.59,67.15,56.2275
1-May-2006,7231,25684.59,67.15,56.2275
2-May-2006,7391,25771.774,68.54,56.2275
3-May-2006,7231,25771.774,65.76,56.2275
4-May-2006,7555,25771.774,64.62,56.2275
5-May-2006,7810.01596,25771.774,64.68,56.2275
8-May-2006,7605,25771.774,64.71,56.2275
9-May-2006,7816,25771.774,65.46,56.2275
10-May-2006,8149,25771.774,66.79,56.2275
11-May-2006,8620,25771.774,66.95,56.2275
12-May-2006,8788,25771.774,66.44,56.2275
15-May-2006,8190,25771.774,63.6,56.2275
16-May-2006,8370,25771.774,65.25,56.2275
17-May-2006,8591,25771.774,63.85,56.2275
18-May-2006,8160,25771.774,65.16,56.2275
19-May-2006,7952,25771.774,63.96,56.2275
22-May-2006,7619,25771.774,65.17,56.2275
23-May-2006,7981.09,25771.774,65.74,56.2275
24-May-2006,8082,25771.774,64.35,56.2275
25-May-2006,8190,25771.774,66.25,56.2275
26-May-2006,8301,25771.774,65.74,56.2275
29-May-2006,8301,25771.774,65.74,56.2275
30-May-2006,8421,25771.774,66.35,56.2275
31-May-2006,8140,25771.774,65.7,56.2275
1-Jun-2006,7730,25771.774,64.59,56.2275
2-Jun-2006,7963,25771.774,67.47,56.2275
5-Jun-2006,7930,25771.774,66.63,56.2275
6-Jun-2006,7720,25771.774,66.6,56.2275
7-Jun-2006,7435,25771.774,65.07,56.2275
8-Jun-2006,7590,25771.774,65.43,56.2275
9-Jun-2006,7380,25771.774,66.71,56.2275
12-Jun-2006,7231,25771.774,64.55,56.2275
13-Jun-2006,6881,25771.774,63.86,56.2275
14-Jun-2006,6725.5,25771.774,64.3,56.2275
15-Jun-2006,6881,25771.774,64.68,56.2275
16-Jun-2006,7042,25771.774,64.66,56.2275
19-Jun-2006,6891,25771.774,63.95,56.2275
20-Jun-2006,6770,25771.774,63.89,56.2275
21-Jun-2006,6870,25771.774,65.23,56.2275
22-Jun-2006,7041,25771.774,66.06,56.2275
23-Jun-2006,6710.5,25771.774,65.81,56.2275
26-Jun-2006,6921,25771.774,66.72,56.2275
27-Jun-2006,6999.5,25771.774,67.15,56.2275
28-Jun-2006,7045,25771.774,67.5,56.2275
29-Jun-2006,7090,25771.774,68.3,56.2275
30-Jun-2006,7501,25771.774,68.58,56.2275
3-Jul-2006,7501,25771.774,68.58,56.2275
4-Jul-2006,7501,25771.774,68.58,56.2275
5-Jul-2006,7500.5,27910.236,69.33,56.2275
6-Jul-2006,7480,27910.236,69.04,56.2275
7-Jul-2006,7776,27910.236,68.06,56.2275
10-Jul-2006,7680,27910.236,67.78,56.2275
11-Jul-2006,8030,27910.236,68.19,56.2275
12-Jul-2006,8233,27910.236,70.45,56.2275
13-Jul-2006,8000,27910.236,73.62,56.2275
14-Jul-2006,8151,27910.236,71.87,56.2275
17-Jul-2006,8021,27910.236,70.89,56.2275
18-Jul-2006,7970,27910.236,69.89,56.2275
19-Jul-2006,7601,27910.236,69.56,56.2275
20-Jul-2006,7722,27910.236,69,56.2275
21-Jul-2006,7569,27910.236,69.21,56.2275
24-Jul-2006,7261,27910.236,70.04,56.2275
25-Jul-2006,7511,27910.236,68.34,56.2275
26-Jul-2006,7462,27910.236,69.26,56.2275
27-Jul-2006,7622,27910.236,70.09,56.2275
28-Jul-2006,7639,27910.236,68.32,56.2275
31-Jul-2006,7850.5,27910.236,70.76,56.2275
1-Aug-2006,7871,33906.748,70.02,56.2275
2-Aug-2006,7825,33906.748,70.88,56.2275
3-Aug-2006,7830,33906.748,69.88,56.2275
4-Aug-2006,7760,33906.748,69.55,56.2275
7-Aug-2006,7760,33906.748,69.55,56.2275
8-Aug-2006,7835,33906.748,70.95,56.2275
9-Aug-2006,7915,33906.748,70.68,56.2275
10-Aug-2006,8070,33906.748,70.08,56.2275
11-Aug-2006,7920,33906.748,70.99,56.2275
14-Aug-2006,7635,33906.748,69.94,56.2275
15-Aug-2006,7682,33906.748,69.25,56.2275
16-Aug-2006,7561,33906.748,68.53,56.2275
17-Aug-2006,7560,33906.748,68.02,56.2275
18-Aug-2006,7550,33906.748,68.06,56.2275
21-Aug-2006,7595,33906.748,68.95,56.2275
22-Aug-2006,7610,33906.748,68.78,56.2275
23-Aug-2006,7600,33906.748,68.42,56.2275
24-Aug-2006,7661,33906.748,69.06,56.2275
25-Aug-2006,7541,33906.748,68.41,56.2275
28-Aug-2006,7541,33906.748,66.57,56.2275
29-Aug-2006,7421,33906.748,66.16,56.2275
30-Aug-2006,7460,33906.748,66.99,56.2275
31-Aug-2006,7647,33906.748,66.56,56.2275
1-Sep-2006,7590,35361.784,64.94,56.2275
4-Sep-2006,7666,35361.784,64.57,56.2275
5-Sep-2006,7845.5,35361.784,64.18,56.2275
6-Sep-2006,7906.5,35361.784,63.31,56.2275
7-Sep-2006,7980,35361.784,62.74,56.2275
8-Sep-2006,7863,35361.784,61.88,56.2275
11-Sep-2006,7608,35361.784,61.33,56.2275
12-Sep-2006,7607,35361.784,60.79,56.2275
13-Sep-2006,7445,35361.784,60.98,56.2275
14-Sep-2006,7500.5,35361.784,60.21,56.2275
15-Sep-2006,7410,35361.784,60.35,56.2275
18-Sep-2006,7400,35361.784,61.05,56.2275
19-Sep-2006,7460,35361.784,58.57,56.2275
20-Sep-2006,7230,35361.784,56.25,56.2275
21-Sep-2006,7473,35361.784,58.17,56.2275
22-Sep-2006,7681,35361.784,56.65,56.2275
25-Sep-2006,7401,35361.784,57.77,56.2275
26-Sep-2006,7600,35361.784,57.03,56.2275
27-Sep-2006,7707,35361.784,59.48,56.2275
28-Sep-2006,7675,35361.784,59.28,56.2275
29-Sep-2006,7601,35361.784,59.4,56.2275
2-Oct-2006,7605.5,34634.266,56.94,56.2275
3-Oct-2006,7391,34634.266,55.19,56.2275
4-Oct-2006,7452,34634.266,56.47,56.2275
5-Oct-2006,7250.5,34634.266,56.79,56.2275
6-Oct-2006,7371,34634.266,56.56,56.2275
9-Oct-2006,7540,34634.266,56.69,56.2275
10-Oct-2006,7455,34634.266,55.26,56.2275
11-Oct-2006,7441,34634.266,54.53,56.2275
12-Oct-2006,7471,34634.266,55.67,56.2275
13-Oct-2006,7521.5,34634.266,57.75,56.2275
16-Oct-2006,7590,34634.266,58.8,56.2275
17-Oct-2006,7740,34634.266,58.16,56.2275
18-Oct-2006,7625,34634.266,57.18,56.2275
19-Oct-2006,7630,34634.266,58.58,56.2275
20-Oct-2006,7650,34634.266,57.13,56.2275
23-Oct-2006,7586,34634.266,59.91,56.2275
24-Oct-2006,7586,34634.266,59.91,56.2275
25-Oct-2006,7480,34634.266,59.83,56.2275
26-Oct-2006,7470,34634.266,58.09,56.2275
27-Oct-2006,7513,34634.266,58.86,56.2275
